0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876	0.0198792868396876
0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364	0.00390910512921364
0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502	0.00142971286092502
0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318	0.106779938971318
0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064	0.0194531458395064
0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644	0.000704565627908644
0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186	0.0424381111666186
0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375	0.0151172086565375
0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945	0.0235747217988945
0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366	0.184759809230366
